---SIMILARITIES VIDEO URL <-> IP BETWEEN DIFFERENT VANTAGE POINTS---
https://youtu.be/05HuTGeF5AA
                              ID                           Url                                                IP      VantagePoint
272  2020-10-29 18:11:32.903819  https://youtu.be/ozGr4IsTUng  [173.194.166.233]                 ip-172-31-14-163
321  2020-10-30 00:11:09.346434  https://youtu.be/ozGr4IsTUng  [173.194.166.233]                 ip-172-31-14-163
370  2020-10-30 06:11:33.841925  https://youtu.be/ozGr4IsTUng  [173.194.166.233]                 ip-172-31-14-163
419  2020-10-27 12:13:29.414077  https://youtu.be/ozGr4IsTUng  [173.194.7.10]                    ip-172-31-85-175
468  2020-10-27 18:11:55.521223  https://youtu.be/ozGr4IsTUng  [173.194.7.10]                    ip-172-31-85-175
517  2020-10-28 00:11:53.899879  https://youtu.be/ozGr4IsTUng  [173.194.184.74]                  ip-172-31-85-175
566  2020-10-28 06:11:21.862453  https://youtu.be/ozGr4IsTUng  [173.194.184.74]                  ip-172-31-85-175
615  2020-10-29 12:11:28.034538  https://youtu.be/ozGr4IsTUng  [173.194.184.10]                  ip-172-31-85-175
664  2020-10-29 18:11:24.219454  https://youtu.be/ozGr4IsTUng  [173.194.7.10]                    ip-172-31-85-175
713  2020-10-30 00:10:54.506576  https://youtu.be/ozGr4IsTUng  [173.194.7.10]                    ip-172-31-85-175
762  2020-10-30 06:11:30.702784  https://youtu.be/ozGr4IsTUng  [173.194.184.74]                  ip-172-31-85-175


https://youtu.be/snfD6m69KGI
                              ID                           Url                                IP      VantagePoint
44    2020-10-27 12:21:50.724068  https://youtu.be/snfD6m69KGI  [74.125.157.8]                    ip-172-31-14-163
93    2020-10-27 18:19:44.574330  https://youtu.be/snfD6m69KGI  [74.125.170.204]                  ip-172-31-14-163
142   2020-10-28 00:19:00.894496  https://youtu.be/snfD6m69KGI  [74.125.157.8]                    ip-172-31-14-163
191   2020-10-28 06:18:35.487245  https://youtu.be/snfD6m69KGI  [74.125.157.8]                    ip-172-31-14-163
240   2020-10-29 12:18:38.330815  https://youtu.be/snfD6m69KGI  [74.125.157.8]                    ip-172-31-14-163
289   2020-10-29 18:18:10.259408  https://youtu.be/snfD6m69KGI  [74.125.170.204]                  ip-172-31-14-163
338   2020-10-30 00:18:05.697186  https://youtu.be/snfD6m69KGI  [74.125.170.204]                  ip-172-31-14-163
387   2020-10-30 06:17:49.546801  https://youtu.be/snfD6m69KGI  [74.125.157.8]                    ip-172-31-14-163
436   2020-10-27 12:20:40.228604  https://youtu.be/snfD6m69KGI  [173.194.184.232]                 ip-172-31-85-175
485   2020-10-27 18:18:50.521498  https://youtu.be/snfD6m69KGI  [173.194.184.232]                 ip-172-31-85-175
534   2020-10-28 00:18:28.276559  https://youtu.be/snfD6m69KGI  [173.194.184.108]                 ip-172-31-85-175
583   2020-10-28 06:18:09.503987  https://youtu.be/snfD6m69KGI  [173.194.184.232]                 ip-172-31-85-175
632   2020-10-29 12:17:54.975080  https://youtu.be/snfD6m69KGI  [173.194.184.108]                 ip-172-31-85-175
681   2020-10-29 18:17:56.262928  https://youtu.be/snfD6m69KGI  [173.194.184.232]                 ip-172-31-85-175
730   2020-10-30 00:17:24.590705  https://youtu.be/snfD6m69KGI  [173.194.184.108]                 ip-172-31-85-175
779   2020-10-30 06:17:55.729623  https://youtu.be/snfD6m69KGI  [173.194.184.108]                 ip-172-31-85-175
828   2020-10-27 12:21:03.649871  https://youtu.be/snfD6m69KGI  [74.125.110.104]                  ip-172-31-43-135
877   2020-10-27 18:19:22.260437  https://youtu.be/snfD6m69KGI  [173.194.187.72]                  ip-172-31-43-135
926   2020-10-28 00:18:30.462514  https://youtu.be/snfD6m69KGI  [173.194.187.72]                  ip-172-31-43-135
975   2020-10-28 06:18:28.026934  https://youtu.be/snfD6m69KGI  [173.194.187.72]                  ip-172-31-43-135
1024  2020-10-29 12:19:02.814722  https://youtu.be/snfD6m69KGI  [173.194.187.72]                  ip-172-31-43-135
1073  2020-10-29 18:19:36.379483  https://youtu.be/snfD6m69KGI  [173.194.187.72]                  ip-172-31-43-135
1122  2020-10-30 00:18:20.965513  https://youtu.be/snfD6m69KGI  [74.125.110.104]                  ip-172-31-43-135
1171  2020-10-30 06:18:14.951324  https://youtu.be/snfD6m69KGI  [74.125.110.104]                  ip-172-31-43-135
1220  2020-10-27 12:24:51.669278  https://youtu.be/snfD6m69KGI  [173.194.154.104]                 ip-172-31-13-30
1269  2020-10-27 18:23:20.067423  https://youtu.be/snfD6m69KGI  [74.125.169.168]                  ip-172-31-13-30
1318  2020-10-28 00:20:49.980459  https://youtu.be/snfD6m69KGI  [74.125.169.168]                  ip-172-31-13-30
1367  2020-10-28 06:19:37.745995  https://youtu.be/snfD6m69KGI  [173.194.154.104]                 ip-172-31-13-30
1416  2020-10-29 12:18:56.862719  https://youtu.be/snfD6m69KGI  [74.125.169.168]                  ip-172-31-13-30
1465  2020-10-29 18:18:46.908217  https://youtu.be/snfD6m69KGI  [74.125.169.168]                  ip-172-31-13-30
1514  2020-10-30 00:19:51.581838  https://youtu.be/snfD6m69KGI  [173.194.154.104]                 ip-172-31-13-30
1563  2020-10-30 06:19:25.694507  https://youtu.be/snfD6m69KGI  [74.125.169.168]                  ip-172-31-13-30
1611  2020-10-27 12:23:45.017774  https://youtu.be/snfD6m69KGI  [74.125.96.200]                   ip-172-31-4-22
1658  2020-10-27 18:21:09.683579  https://youtu.be/snfD6m69KGI  [173.194.51.8]                    ip-172-31-4-22
1706  2020-10-28 00:20:09.005982  https://youtu.be/snfD6m69KGI  [74.125.96.200]                   ip-172-31-4-22
1754  2020-10-28 06:19:34.814186  https://youtu.be/snfD6m69KGI  [74.125.96.200]                   ip-172-31-4-22
1802  2020-10-29 12:19:02.962889  https://youtu.be/snfD6m69KGI  [173.194.51.8]                    ip-172-31-4-22
1850  2020-10-29 18:19:47.890115  https://youtu.be/snfD6m69KGI  [173.194.51.8]                    ip-172-31-4-22
1898  2020-10-30 00:19:09.509967  https://youtu.be/snfD6m69KGI  [173.194.22.104, 173.194.22.204]  ip-172-31-4-22
1946  2020-10-30 06:18:42.291923  https://youtu.be/snfD6m69KGI  [74.125.96.200]                   ip-172-31-4-22


https://youtu.be/uFWbK3SiSgk
                              ID                           Url                               IP      VantagePoint
23    2020-10-27 12:12:04.942618  https://youtu.be/uFWbK3SiSgk  [173.194.167.232]                ip-172-31-14-163
72    2020-10-27 18:10:32.980458  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
121   2020-10-28 00:10:48.451257  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
170   2020-10-28 06:10:15.369047  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
219   2020-10-29 12:10:43.359710  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
268   2020-10-29 18:10:09.124945  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
317   2020-10-30 00:09:44.761137  https://youtu.be/uFWbK3SiSgk  [74.125.170.201]                 ip-172-31-14-163
366   2020-10-30 06:10:09.952764  https://youtu.be/uFWbK3SiSgk  [173.194.167.232]                ip-172-31-14-163
415   2020-10-27 12:11:28.081243  https://youtu.be/uFWbK3SiSgk  [173.194.184.41, 74.125.159.73]  ip-172-31-85-175
464   2020-10-27 18:10:16.201525  https://youtu.be/uFWbK3SiSgk  [173.194.184.41]                 ip-172-31-85-175
513   2020-10-28 00:10:18.121651  https://youtu.be/uFWbK3SiSgk  [173.194.7.73, 74.125.159.73]    ip-172-31-85-175
562   2020-10-28 06:09:40.993357  https://youtu.be/uFWbK3SiSgk  [173.194.7.73]                   ip-172-31-85-175
611   2020-10-29 12:10:04.125521  https://youtu.be/uFWbK3SiSgk  [173.194.184.41]                 ip-172-31-85-175
660   2020-10-29 18:09:59.323445  https://youtu.be/uFWbK3SiSgk  [173.194.184.41]                 ip-172-31-85-175
709   2020-10-30 00:09:29.683643  https://youtu.be/uFWbK3SiSgk  [173.194.184.41]                 ip-172-31-85-175
758   2020-10-30 06:09:51.146890  https://youtu.be/uFWbK3SiSgk  [173.194.184.41]                 ip-172-31-85-175
808   2020-10-27 12:12:15.426520  https://youtu.be/uFWbK3SiSgk  [173.194.163.73]                 ip-172-31-43-135
857   2020-10-27 18:11:17.437416  https://youtu.be/uFWbK3SiSgk  [173.194.163.73]                 ip-172-31-43-135
906   2020-10-28 00:10:35.388669  https://youtu.be/uFWbK3SiSgk  [173.194.151.89]                 ip-172-31-43-135
955   2020-10-28 06:10:44.595817  https://youtu.be/uFWbK3SiSgk  [173.194.151.89]                 ip-172-31-43-135
1004  2020-10-29 12:11:06.885431  https://youtu.be/uFWbK3SiSgk  [173.194.163.73]                 ip-172-31-43-135
1053  2020-10-29 18:10:50.650685  https://youtu.be/uFWbK3SiSgk  [173.194.151.89]                 ip-172-31-43-135
1102  2020-10-30 00:10:26.349276  https://youtu.be/uFWbK3SiSgk  [173.194.151.89]                 ip-172-31-43-135
1151  2020-10-30 06:10:35.145364  https://youtu.be/uFWbK3SiSgk  [173.194.151.89]                 ip-172-31-43-135
1200  2020-10-27 12:14:31.807957  https://youtu.be/uFWbK3SiSgk  [173.194.154.104]                ip-172-31-13-30
1249  2020-10-27 18:14:05.873173  https://youtu.be/uFWbK3SiSgk  [173.194.154.104]                ip-172-31-13-30
1298  2020-10-28 00:11:47.433084  https://youtu.be/uFWbK3SiSgk  [173.194.154.104]                ip-172-31-13-30
1347  2020-10-28 06:10:51.457607  https://youtu.be/uFWbK3SiSgk  [74.125.158.41, 74.125.10.57]    ip-172-31-13-30
1396  2020-10-29 12:10:50.904617  https://youtu.be/uFWbK3SiSgk  [173.194.154.104]                ip-172-31-13-30
1445  2020-10-29 18:10:39.783949  https://youtu.be/uFWbK3SiSgk  [74.125.158.41]                  ip-172-31-13-30
1494  2020-10-30 00:11:32.870546  https://youtu.be/uFWbK3SiSgk  [74.125.158.41]                  ip-172-31-13-30
1543  2020-10-30 06:11:10.907848  https://youtu.be/uFWbK3SiSgk  [74.125.158.41]                  ip-172-31-13-30
1591  2020-10-27 12:14:00.843034  https://youtu.be/uFWbK3SiSgk  [173.194.49.8, 74.125.10.57]     ip-172-31-4-22
1640  2020-10-27 18:12:36.373010  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22
1686  2020-10-28 00:11:35.404764  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22
1734  2020-10-28 06:11:11.024764  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22
1782  2020-10-29 12:11:23.705383  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22
1830  2020-10-29 18:11:36.450115  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22
1878  2020-10-30 00:11:18.666536  https://youtu.be/uFWbK3SiSgk  [173.194.49.8]                   ip-172-31-4-22
1926  2020-10-30 06:10:59.117032  https://youtu.be/uFWbK3SiSgk  [173.194.22.104]                 ip-172-31-4-22


https://youtu.be/uR-LBteNsJg
                              ID                           Url                                IP      VantagePoint
0     2020-10-27 12:00:04.721168  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
48    2020-10-27 18:00:04.504800  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
97    2020-10-28 00:00:05.632495  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
146   2020-10-28 06:00:03.620220  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
195   2020-10-29 12:00:03.390311  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
244   2020-10-29 18:00:03.721763  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
293   2020-10-30 00:00:04.959940  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
342   2020-10-30 06:00:04.063304  https://youtu.be/uR-LBteNsJg  [74.125.170.188]                  ip-172-31-14-163
391   2020-10-27 12:00:03.149574  https://youtu.be/uR-LBteNsJg  [173.194.7.28]                    ip-172-31-85-175
440   2020-10-27 18:00:03.507670  https://youtu.be/uR-LBteNsJg  [173.194.7.28]                    ip-172-31-85-175
489   2020-10-28 00:00:03.378760  https://youtu.be/uR-LBteNsJg  [173.194.184.140]                 ip-172-31-85-175
538   2020-10-28 06:00:03.059124  https://youtu.be/uR-LBteNsJg  [173.194.7.28]                    ip-172-31-85-175
587   2020-10-29 12:00:03.953792  https://youtu.be/uR-LBteNsJg  [173.194.184.140]                 ip-172-31-85-175
636   2020-10-29 18:00:03.774736  https://youtu.be/uR-LBteNsJg  [173.194.7.28]                    ip-172-31-85-175
685   2020-10-30 00:00:03.089367  https://youtu.be/uR-LBteNsJg  [173.194.184.140]                 ip-172-31-85-175
734   2020-10-30 06:00:03.541125  https://youtu.be/uR-LBteNsJg  [173.194.184.140]                 ip-172-31-85-175
783   2020-10-27 12:00:03.425014  https://youtu.be/uR-LBteNsJg  [74.125.110.102, 74.125.100.156]  ip-172-31-43-135
832   2020-10-27 18:00:04.582543  https://youtu.be/uR-LBteNsJg  [173.194.151.76, 74.125.110.102]  ip-172-31-43-135
881   2020-10-28 00:00:03.845895  https://youtu.be/uR-LBteNsJg  [173.194.151.76]                  ip-172-31-43-135
930   2020-10-28 06:00:02.925698  https://youtu.be/uR-LBteNsJg  [74.125.110.102]                  ip-172-31-43-135
979   2020-10-29 12:00:03.608993  https://youtu.be/uR-LBteNsJg  [173.194.151.76]                  ip-172-31-43-135
1028  2020-10-29 18:00:03.552631  https://youtu.be/uR-LBteNsJg  [74.125.110.102]                  ip-172-31-43-135
1077  2020-10-30 00:00:03.255001  https://youtu.be/uR-LBteNsJg  [74.125.110.102]                  ip-172-31-43-135
1126  2020-10-30 06:00:03.849288  https://youtu.be/uR-LBteNsJg  [173.194.151.76]                  ip-172-31-43-135
1175  2020-10-27 12:00:04.062042  https://youtu.be/uR-LBteNsJg  [173.194.52.6, 173.194.22.204]    ip-172-31-13-30
1224  2020-10-27 18:00:03.774912  https://youtu.be/uR-LBteNsJg  [173.194.154.12, 173.194.22.204]  ip-172-31-13-30
1273  2020-10-28 00:00:04.585375  https://youtu.be/uR-LBteNsJg  [173.194.52.6]                    ip-172-31-13-30
1322  2020-10-28 06:00:04.174618  https://youtu.be/uR-LBteNsJg  [173.194.52.6]                    ip-172-31-13-30
1371  2020-10-29 12:00:03.879235  https://youtu.be/uR-LBteNsJg  [173.194.52.6]                    ip-172-31-13-30
1420  2020-10-29 18:00:04.716565  https://youtu.be/uR-LBteNsJg  [173.194.52.6]                    ip-172-31-13-30
1469  2020-10-30 00:00:03.444322  https://youtu.be/uR-LBteNsJg  [173.194.154.12]                  ip-172-31-13-30
1518  2020-10-30 06:00:04.691543  https://youtu.be/uR-LBteNsJg  [173.194.154.12]                  ip-172-31-13-30
1567  2020-10-27 12:00:05.414611  https://youtu.be/uR-LBteNsJg  [173.194.49.252, 173.194.22.204]  ip-172-31-4-22
1615  2020-10-27 18:00:04.855896  https://youtu.be/uR-LBteNsJg  [74.125.102.134, 74.125.102.138]  ip-172-31-4-22
1662  2020-10-28 00:00:05.592856  https://youtu.be/uR-LBteNsJg  [74.125.102.134, 74.125.102.138]  ip-172-31-4-22
1710  2020-10-28 06:00:03.896657  https://youtu.be/uR-LBteNsJg  [74.125.102.134, 74.125.102.138]  ip-172-31-4-22
1758  2020-10-29 12:00:04.129799  https://youtu.be/uR-LBteNsJg  [74.125.102.134, 74.125.102.138]  ip-172-31-4-22
1806  2020-10-29 18:00:04.857857  https://youtu.be/uR-LBteNsJg  [173.194.49.252]                  ip-172-31-4-22
1854  2020-10-30 00:00:04.812281  https://youtu.be/uR-LBteNsJg  [173.194.49.252]                  ip-172-31-4-22
1902  2020-10-30 06:00:03.491027  https://youtu.be/uR-LBteNsJg  [74.125.102.134, 74.125.102.138]  ip-172-31-4-22


https://youtu.be/zX9oBMlA6r0
                              ID                           Url                 IP      VantagePoint
41    2020-10-27 12:20:46.766911  https://youtu.be/zX9oBMlA6r0  [173.194.167.7]    ip-172-31-14-163
90    2020-10-27 18:18:40.263759  https://youtu.be/zX9oBMlA6r0  [173.194.167.7]    ip-172-31-14-163
139   2020-10-28 00:17:56.265116  https://youtu.be/zX9oBMlA6r0  [173.194.167.7]    ip-172-31-14-163
188   2020-10-28 06:17:30.998708  https://youtu.be/zX9oBMlA6r0  [74.125.103.39]    ip-172-31-14-163
237   2020-10-29 12:17:34.642078  https://youtu.be/zX9oBMlA6r0  [74.125.103.39]    ip-172-31-14-163
286   2020-10-29 18:17:00.515027  https://youtu.be/zX9oBMlA6r0  [74.125.103.39]    ip-172-31-14-163
335   2020-10-30 00:17:00.742350  https://youtu.be/zX9oBMlA6r0  [173.194.167.7]    ip-172-31-14-163
384   2020-10-30 06:16:45.580363  https://youtu.be/zX9oBMlA6r0  [173.194.167.7]    ip-172-31-14-163
433   2020-10-27 12:19:35.210634  https://youtu.be/zX9oBMlA6r0  [173.194.7.8]      ip-172-31-85-175
482   2020-10-27 18:17:43.960672  https://youtu.be/zX9oBMlA6r0  [173.194.184.104]  ip-172-31-85-175
531   2020-10-28 00:17:22.202045  https://youtu.be/zX9oBMlA6r0  [173.194.7.8]      ip-172-31-85-175
580   2020-10-28 06:16:44.497599  https://youtu.be/zX9oBMlA6r0  [173.194.7.8]      ip-172-31-85-175
629   2020-10-29 12:16:51.011840  https://youtu.be/zX9oBMlA6r0  [173.194.7.8]      ip-172-31-85-175
678   2020-10-29 18:16:51.295753  https://youtu.be/zX9oBMlA6r0  [173.194.184.104]  ip-172-31-85-175
727   2020-10-30 00:16:19.229446  https://youtu.be/zX9oBMlA6r0  [173.194.184.104]  ip-172-31-85-175
776   2020-10-30 06:16:51.666763  https://youtu.be/zX9oBMlA6r0  [173.194.184.104]  ip-172-31-85-175
825   2020-10-27 12:19:48.227073  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
874   2020-10-27 18:18:17.025237  https://youtu.be/zX9oBMlA6r0  [74.125.11.24]     ip-172-31-43-135
923   2020-10-28 00:17:08.127343  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
972   2020-10-28 06:17:16.361453  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
1021  2020-10-29 12:17:53.477039  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
1070  2020-10-29 18:18:12.941364  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
1119  2020-10-30 00:17:17.185352  https://youtu.be/zX9oBMlA6r0  [173.194.182.199]  ip-172-31-43-135
1168  2020-10-30 06:17:11.425612  https://youtu.be/zX9oBMlA6r0  [74.125.11.24]     ip-172-31-43-135
1217  2020-10-27 12:23:01.645614  https://youtu.be/zX9oBMlA6r0  [173.194.14.7]     ip-172-31-13-30
1266  2020-10-27 18:22:01.423585  https://youtu.be/zX9oBMlA6r0  [173.194.14.39]    ip-172-31-13-30
1315  2020-10-28 00:19:15.599335  https://youtu.be/zX9oBMlA6r0  [173.194.14.7]     ip-172-31-13-30
1364  2020-10-28 06:18:13.269121  https://youtu.be/zX9oBMlA6r0  [173.194.14.39]    ip-172-31-13-30
1413  2020-10-29 12:17:48.246347  https://youtu.be/zX9oBMlA6r0  [173.194.14.7]     ip-172-31-13-30
1462  2020-10-29 18:17:42.373935  https://youtu.be/zX9oBMlA6r0  [173.194.14.39]    ip-172-31-13-30
1511  2020-10-30 00:18:47.174103  https://youtu.be/zX9oBMlA6r0  [173.194.14.39]    ip-172-31-13-30
